"";"mouse";"human";"mousemodule";"Taman_UC_logFC";"Lloyd_UC_logFC";"Lloyd_CD_logFC";"Taman_UC_reg";"Lloyd_UC_reg";"Lloyd_CD_reg"
"8493";"Herc6";"HERC6";1;NA;NA;NA;NA;NA;NA
"2279";"Camp";"CAMP";2;NA;NA;NA;NA;NA;NA
"17710";"Phf11d";"PHF11";1;NA;NA;NA;NA;NA;NA
"22700";"Spink5";"SPINK5";5;NA;NA;NA;NA;NA;NA
"3183";"Cftr";"CFTR";6;NA;NA;NA;NA;NA;NA
"23318";"Syne4";"SYNE4";2;NA;NA;NA;NA;NA;NA
"5549";"Egln3";"EGLN3";2;NA;NA;NA;NA;NA;NA
"12130";"Krt20";"KRT20";2;NA;NA;NA;NA;NA;NA
"23050";"St3gal3";"ST3GAL3";6;NA;NA;NA;NA;NA;NA
"15030";"Myl9";"MYL9";7;NA;NA;NA;NA;NA;NA
"3271";"Chpt1";"CHPT1";7;NA;NA;NA;NA;NA;NA
"5540";"Egf";"EGF";6;NA;NA;NA;NA;NA;NA
"4435";"Dact3";"DACT3";7;NA;NA;NA;NA;NA;NA
"20508";"Rgs17";"RGS17";6;NA;NA;NA;NA;NA;NA
"12897";"Lgals9";"LGALS9";1;NA;NA;NA;NA;NA;NA
"23328";"Synm";"SYNM";7;NA;NA;NA;NA;NA;NA
"9160";"Ifit1bl1";"IFIT1";1;NA;NA;NA;NA;NA;NA
"21359";"Selplg";"SELPLG";2;NA;NA;NA;NA;NA;NA
"15624";"Nos1";"NOS1";7;NA;NA;NA;NA;NA;NA
"23306";"Syk";"SYK";3;NA;NA;NA;NA;NA;NA
"903";"Aoc3";"AOC3";7;NA;NA;NA;NA;NA;NA
"14594";"Mrgpra2b";"MRGPRX1";2;NA;NA;NA;NA;NA;NA
"13759";"Mboat2";"MBOAT2";3;NA;NA;NA;NA;NA;NA
"11256";"Il18";"IL18";6;NA;NA;NA;NA;NA;NA
"14856";"Mt4";"MT4";2;NA;NA;NA;NA;NA;NA
"24849";"Trim30d";"TRIM5";5;NA;NA;NA;NA;NA;NA
"15698";"Nr1d1";"NR1D1";7;NA;NA;NA;NA;NA;NA
"23871";"Thsd4";"THSD4";6;NA;NA;NA;NA;NA;NA
"19596";"Prr18";"PRR18";6;NA;NA;NA;NA;NA;NA
"11290";"Il2rg";"IL2RG";2;NA;NA;NA;NA;NA;NA
"17504";"Pde2a";"PDE2A";6;NA;NA;NA;NA;NA;NA
"3663";"Col17a1";"COL17A1";3;NA;NA;NA;NA;NA;NA
"23182";"Stum";"STUM";7;NA;NA;NA;NA;NA;NA
"24389";"Tns1";"TNS1";7;NA;NA;NA;NA;NA;NA
"2377";"Cavin1";"CAVIN1";7;NA;NA;NA;NA;NA;NA
"8590";"H2-T3";"HLA-A";1;NA;NA;NA;NA;NA;NA
"15031";"Mylip";"MYLIP";6;NA;NA;NA;NA;NA;NA
"894";"Anxa8";"ANXA8";3;NA;NA;NA;NA;NA;NA
"20654";"Rnase4";"RNASE4";7;NA;NA;NA;NA;NA;NA
"18328";"Ppp1r12b";"PPP1R12B";7;NA;NA;NA;NA;NA;NA
"23064";"St8sia1";"ST8SIA1";2;NA;NA;NA;NA;NA;NA
"2770";"Cd96";"CD96";2;NA;NA;NA;NA;NA;NA
"6498";"Fhit";"FHIT";7;NA;NA;NA;NA;NA;NA
"25069";"Ttc22";"TTC22";2;NA;NA;NA;NA;NA;NA
"15502";"Nkd1";"NKD1";7;NA;NA;NA;NA;NA;NA
"3793";"Cp";"CP";2;NA;NA;NA;NA;NA;NA
"9021";"Hspa12a";"HSPA12A";2;NA;NA;NA;NA;NA;NA
"19480";"Prex1";"PREX1";2;NA;NA;NA;NA;NA;NA
"21713";"Sirpa";"SIRPA";2;NA;NA;NA;NA;NA;NA
"17567";"Pdxk";"PDXK";6;NA;NA;NA;NA;NA;NA
"18332";"Ppp1r14a";"PPP1R14A";7;NA;NA;NA;NA;NA;NA
"7603";"Gstt1";"GSTT1";7;NA;NA;NA;NA;NA;NA
"18049";"Pmaip1";"PMAIP1";2;NA;NA;NA;NA;NA;NA
"12750";"Laptm5";"LAPTM5";2;NA;NA;NA;NA;NA;NA
"20681";"Rnf125";"RNF125";3;NA;NA;NA;NA;NA;NA
"6895";"Galm";"GALM";7;NA;NA;NA;NA;NA;NA
"15941";"Oasl1";"OASL";2;NA;NA;NA;NA;NA;NA
"22151";"Slc9a3";"SLC9A3";3;NA;NA;NA;NA;NA;NA
"9127";"Ier3";"IER3";2;NA;NA;NA;NA;NA;NA
"21610";"Sh3kbp1";"SH3KBP1";2;NA;NA;NA;NA;NA;NA
"1536";"B4galnt3";"B4GALNT3";6;NA;NA;NA;NA;NA;NA
"1115";"Arhgap45";"ARHGAP45";2;NA;NA;NA;NA;NA;NA
"221";"Acta2";"ACTA2";7;NA;NA;NA;NA;NA;NA
"23330";"Synpo2";"SYNPO2";7;NA;NA;NA;NA;NA;NA
"608";"Aldh1a7";"ALDH1A1";6;-1,03406278766063;NA;NA;"down";NA;NA
"19913";"Ptprh";"PTPRH";2;NA;NA;NA;NA;NA;NA
"22468";"Sord";"SORD";6;NA;NA;NA;NA;NA;NA
"25778";"Vcam1";"VCAM1";2;NA;NA;NA;NA;NA;NA
"1681";"Bex4";"BEX4";7;NA;NA;NA;NA;NA;NA
"5423";"E2f2";"E2F2";2;NA;NA;NA;NA;NA;NA
"13117";"Lpin2";"LPIN2";2;NA;NA;NA;NA;NA;NA
"614";"Aldh2";"ALDH2";6;NA;NA;NA;NA;NA;NA
"3089";"Cers3";"CERS3";3;NA;NA;NA;NA;NA;NA
"13080";"Lmod1";"LMOD1";7;NA;NA;NA;NA;NA;NA
"25321";"Uchl1";"UCHL1";7;NA;NA;NA;NA;NA;NA
"25111";"Ttll6";"TTLL6";6;NA;NA;NA;NA;NA;NA
"9070";"Hunk";"HUNK";6;NA;NA;NA;NA;NA;NA
"24372";"Tnni1";"TNNI1";7;NA;NA;NA;NA;NA;NA
"23807";"Tgfb1i1";"TGFB1I1";7;NA;NA;NA;NA;NA;NA
"8357";"Hamp2";"HAMP";7;NA;NA;NA;NA;NA;NA
"2722";"Cd300lf";"CD300LF";2;NA;NA;NA;NA;NA;NA
"3869";"Creb3l1";"CREB3L1";6;NA;NA;NA;NA;NA;NA
"13311";"Ly6g6d";"LY6G6D";7;NA;NA;NA;NA;NA;NA
"22754";"Sprr2d";"SPRR2A";3;NA;NA;NA;NA;NA;NA
"969";"Apobec1";"APOBEC1";2;NA;NA;NA;NA;NA;NA
"23515";"Tat";"TAT";3;NA;NA;NA;NA;NA;NA
"24514";"Trafd1";"TRAFD1";2;NA;NA;NA;NA;NA;NA
"22318";"Smpdl3b";"SMPDL3B";2;NA;NA;NA;NA;NA;NA
"27254";"Zfp395";"ZNF395";6;NA;NA;NA;NA;NA;NA
"26054";"Wfdc21";"WFDC21P";2;NA;NA;NA;NA;NA;NA
"5488";"Eef1a2";"EEF1A2";7;NA;NA;NA;NA;NA;NA
"26306";"Zdhhc13";"ZDHHC13";2;NA;NA;NA;NA;NA;NA
"20717";"Rnf19b";"RNF19B";2;NA;NA;NA;NA;NA;NA
"24702";"Trbv13-1";"TRBV10-1";2;NA;NA;NA;NA;NA;NA
"22782";"Spry4";"SPRY4";3;NA;NA;NA;NA;NA;NA
"2773";"Cda";"CDA";7;NA;NA;NA;NA;NA;NA
"20549";"Rhof";"RHOF";2;NA;NA;NA;NA;NA;NA
"14778";"Ms4a6b";"MS4A6A";2;NA;NA;NA;NA;NA;NA
"13115";"Lpgat1";"LPGAT1";3;NA;NA;NA;NA;NA;NA
"6550";"Flnc";"FLNC";7;NA;NA;NA;NA;NA;NA
"17522";"Pde8b";"PDE8B";7;NA;NA;NA;NA;NA;NA
"2621";"Ccne1";"CCNE1";2;NA;NA;NA;NA;NA;NA
"2557";"Cck";"CCK";3;NA;NA;NA;NA;NA;NA
"8669";"H2-Eb2";"HLA-DRB1";1;1,01042599053543;NA;NA;"up";NA;NA
"4012";"Cstdc4";"CSTA";2;1,21120059575503;NA;NA;"up";NA;NA
"13710";"Marveld1";"MARVELD1";7;NA;NA;NA;NA;NA;NA
"17916";"Plaat3";"PLAAT3";1;NA;NA;NA;NA;NA;NA
"5769";"Epb41l3";"EPB41L3";7;NA;NA;NA;NA;NA;NA
"1307";"Asprv1";"ASPRV1";2;NA;NA;NA;NA;NA;NA
"17825";"Pim1";"PIM1";2;NA;NA;NA;NA;NA;NA
"603";"Alb";"ALB";6;NA;NA;NA;NA;NA;NA
"8390";"Hba-a1";"HBA1";6;NA;NA;NA;NA;NA;NA
"20548";"Rhod";"RHOD";2;NA;NA;NA;NA;NA;NA
"24291";"Tmsb10";"TMSB10";2;NA;NA;NA;NA;NA;NA
"12164";"Krt6b";"KRT6A";2;NA;6,90616678427967;6,03159806720203;NA;"up";"up"
"13011";"Lims2";"LIMS2";7;NA;NA;NA;NA;NA;NA
"11383";"Insrr";"INSRR";6;NA;NA;NA;NA;NA;NA
"11512";"Itga7";"ITGA7";7;NA;NA;NA;NA;NA;NA
"19653";"Prss16";"PRSS16";3;NA;NA;NA;NA;NA;NA
"12726";"Lama3";"LAMA3";3;NA;NA;NA;NA;NA;NA
"14537";"Mov10";"MOV10";2;NA;NA;NA;NA;NA;NA
"2525";"Ccdc71l";"CCDC71L";2;NA;NA;NA;NA;NA;NA
"20061";"Rab31";"RAB31";2;NA;NA;NA;NA;NA;NA
"5681";"Emb";"EMB";2;NA;NA;NA;NA;NA;NA
"2196";"Cachd1";"CACHD1";6;NA;NA;NA;NA;NA;NA
"17466";"Pcp4l1";"PCP4L1";7;NA;NA;NA;NA;NA;NA
"6912";"Galnt7";"GALNT7";7;NA;NA;NA;NA;NA;NA
"8438";"Hdac11";"HDAC11";6;NA;NA;NA;NA;NA;NA
"20259";"Rassf9";"RASSF9";6;NA;NA;NA;NA;NA;NA
"17449";"Pclaf";"PCLAF";1;NA;NA;NA;NA;NA;NA
"15431";"Nfkbie";"NFKBIE";2;NA;NA;NA;NA;NA;NA
"23550";"Tbc1d9";"TBC1D9";3;NA;NA;NA;NA;NA;NA
"21961";"Slc2a4";"SLC2A4";7;NA;NA;NA;NA;NA;NA
"18047";"Pm20d1";"PM20D1";6;NA;NA;NA;NA;NA;NA
"17957";"Plek2";"PLEK2";2;NA;NA;NA;NA;NA;NA
"5952";"Exoc3l4";"EXOC3L4";2;NA;NA;NA;NA;NA;NA
"23530";"Tbc1d16";"TBC1D16";6;NA;NA;NA;NA;NA;NA
"4202";"Cyba";"CYBA";2;NA;NA;NA;NA;NA;NA
"6880";"Gadd45g";"GADD45G";2;NA;NA;NA;NA;NA;NA
"11636";"Kat6b";"KAT6B";6;NA;NA;NA;NA;NA;NA
"15989";"Ogn";"OGN";7;NA;NA;NA;NA;NA;NA
"23252";"Sun2";"SUN2";6;NA;NA;NA;NA;NA;NA
"19897";"Ptpn22";"PTPN22";2;NA;NA;NA;NA;NA;NA
"7590";"Gstm7";"GSTM2";7;NA;NA;NA;NA;NA;NA
"6012";"Fabp4";"FABP4";7;NA;NA;NA;NA;NA;NA
"11265";"Il1r2";"IL1R2";2;NA;NA;NA;NA;NA;NA
"4016";"Stfa2";"CSTA";2;1,21120059575503;NA;NA;"up";NA;NA
"11355";"Inmt";"INMT";6;NA;NA;NA;NA;NA;NA
"12163";"Krt6a";"KRT6A";2;NA;6,90616678427967;6,03159806720203;NA;"up";"up"
"14591";"Mrgprg";"MRGPRG";5;NA;NA;NA;NA;NA;NA
"17919";"Plac8";"PLAC8";1;NA;NA;NA;NA;NA;NA
"24759";"Trex2";"TREX2";2;NA;NA;NA;NA;NA;NA
"2644";"Ccr2";"CCR2";2;NA;NA;NA;NA;NA;NA
"1166";"Arl13a";"ARL13A";2;NA;NA;NA;NA;NA;NA
"1626";"Bcl2a1b";"BCL2A1";2;2,04791282583069;NA;3,64328557222201;"up";NA;"up"
"5700";"Eml1";"EML1";7;NA;NA;NA;NA;NA;NA
"23917";"Timp3";"TIMP3";7;NA;NA;NA;NA;NA;NA
"5618";"Eif4ebp3";"EIF4EBP3";7;NA;NA;NA;NA;NA;NA
"8530";"Hid1";"HID1";6;NA;NA;NA;NA;NA;NA
"20439";"Retn";"RETN";6;NA;NA;NA;NA;NA;NA
"2763";"Cd84";"CD84";2;NA;NA;NA;NA;NA;NA
"362";"Adgrg1";"ADGRG1";6;NA;NA;NA;NA;NA;NA
"3103";"Ces2b";"CES2";6;-1,2170886085706;NA;NA;"down";NA;NA
"21080";"S100a14";"S100A14";2;NA;NA;NA;NA;NA;NA
"17234";"Pagr1a";"PAGR1";2;NA;NA;NA;NA;NA;NA
"22463";"Sorbs2";"SORBS2";7;NA;NA;NA;NA;NA;NA
"5706";"Emp1";"EMP1";2;NA;NA;NA;NA;NA;NA
"20236";"Rasgef1b";"RASGEF1B";6;NA;NA;NA;NA;NA;NA
"6817";"Fxyd6";"FXYD6";7;NA;NA;NA;NA;NA;NA
"14780";"Ms4a6d";"MS4A6A";2;NA;NA;NA;NA;NA;NA
"8588";"H2-T22";"HLA-A";1;NA;NA;NA;NA;NA;NA
"12455";"Krtap13";"KRTAP13-1";2;NA;NA;NA;NA;NA;NA
"26047";"Wfdc1";"WFDC1";7;NA;NA;NA;NA;NA;NA
"5794";"Ephb6";"EPHB6";1;NA;NA;NA;NA;NA;NA
"6961";"Gata3";"GATA3";2;NA;NA;NA;NA;NA;NA
"5780";"Epgn";"EPGN";2;NA;NA;NA;NA;NA;NA
"23128";"Stk26";"STK26";6;NA;NA;NA;NA;NA;NA
"22503";"Sp110";"SP110";2;NA;NA;NA;NA;NA;NA
"1713";"Birc5";"BIRC5";2;NA;NA;NA;NA;NA;NA
"217";"Acss1";"ACSS1";7;NA;NA;NA;NA;NA;NA
"8397";"Hbb-bs";"HBB";6;NA;NA;2,44774624496963;NA;NA;"up"
"7681";"Gzme";"GZMB";2;3,16266158894628;2,24773342073862;2,64556061126889;"up";"up";"up"
"11979";"Klhl24";"KLHL24";6;NA;NA;NA;NA;NA;NA
"21134";"Samhd1";"SAMHD1";1;NA;NA;NA;NA;NA;NA
"24219";"Tmem50b";"TMEM50B";2;NA;NA;NA;NA;NA;NA
"7652";"Gucy1a1";"GUCY1A1";7;NA;NA;NA;NA;NA;NA
"6392";"Fcgr3";"FCGR2A";2;NA;NA;NA;NA;NA;NA
"23232";"Sult1d1";"SULT1D1P";7;NA;NA;NA;NA;NA;NA
"24770";"Trgv2";"TRGV10";2;NA;NA;NA;NA;NA;NA
"19636";"Prrg4";"PRRG4";2;NA;NA;NA;NA;NA;NA
"7233";"Gmppb";"GMPPB";2;NA;NA;NA;NA;NA;NA
"2235";"Calb2";"CALB2";7;NA;NA;NA;NA;NA;NA
"2035";"C1ra";"C1R";1;NA;NA;NA;NA;NA;NA
"6269";"Farp2";"FARP2";6;NA;NA;NA;NA;NA;NA
"8836";"Hmox1";"HMOX1";2;NA;NA;NA;NA;NA;NA
"17995";"Plin4";"PLIN4";7;NA;NA;NA;NA;NA;NA
"2310";"Capsl";"CAPSL";6;NA;NA;NA;NA;NA;NA
"6456";"Fgf1";"FGF1";6;NA;NA;NA;NA;NA;NA
"21502";"Setbp1";"SETBP1";6;NA;NA;NA;NA;NA;NA
"1854";"Bst1";"BST1";2;NA;NA;NA;NA;NA;NA
"3950";"Csad";"CSAD";6;NA;NA;NA;NA;NA;NA
"21535";"Sfrp1";"SFRP1";7;NA;NA;NA;NA;NA;NA
"11726";"Kcnk6";"KCNK6";3;NA;NA;NA;NA;NA;NA
"21644";"Shisal1";"SHISAL1";7;NA;NA;NA;NA;NA;NA
"17708";"Phf11b";"PHF11";1;NA;NA;NA;NA;NA;NA
"3587";"Cnn1";"CNN1";7;NA;NA;NA;NA;NA;NA
"14419";"Mkrn2os";"MKRN2OS";2;NA;NA;NA;NA;NA;NA
"5220";"Dock2";"DOCK2";2;NA;NA;NA;NA;NA;NA
"18203";"Postn";"POSTN";7;NA;NA;NA;NA;NA;NA
"23539";"Tbc1d24";"TBC1D24";6;NA;NA;NA;NA;NA;NA
"3277";"Chrm1";"CHRM1";6;NA;NA;NA;NA;NA;NA
"23110";"Steap3";"STEAP3";7;NA;NA;NA;NA;NA;NA
"9141";"Ifi211";"IFI16";2;1,00413383733031;NA;NA;"up";NA;NA
"18111";"Podnl1";"PODNL1";2;NA;NA;NA;NA;NA;NA
"24019";"Tmed5";"TMED5";2;NA;NA;NA;NA;NA;NA
"23600";"Tcea3";"TCEA3";7;NA;NA;NA;NA;NA;NA
"11679";"Kcne3";"KCNE3";7;NA;NA;NA;NA;NA;NA
"20028";"R3hdml";"R3HDML";2;NA;NA;NA;NA;NA;NA
"14017";"Nbl1";"MICOS10-NBL1";7;NA;NA;NA;NA;NA;NA
"13567";"Maged2";"MAGED2";6;NA;NA;NA;NA;NA;NA
"2340";"Casp12";"CASP12";1;NA;NA;NA;NA;NA;NA
"25203";"Tyrobp";"TYROBP";2;NA;NA;NA;NA;NA;NA
"14786";"Msantd1";"MSANTD1";6;NA;NA;NA;NA;NA;NA
"25195";"Txnrd1";"TXNRD1";3;NA;NA;NA;NA;NA;NA
"21739";"Skap1";"SKAP1";2;NA;NA;NA;NA;NA;NA
"5616";"Eif4ebp1";"EIF4EBP1";2;NA;NA;NA;NA;NA;NA
"5284";"Dpysl3";"DPYSL3";6;NA;NA;NA;NA;NA;NA
"23096";"Stat2";"STAT2";1;NA;NA;NA;NA;NA;NA
"23387";"Tacc3";"TACC3";2;NA;NA;NA;NA;NA;NA
"4968";"Dgkh";"DGKH";6;NA;NA;NA;NA;NA;NA
"22884";"Sspn";"SSPN";7;NA;NA;NA;NA;NA;NA
"9123";"Ido2";"IDO2";2;NA;NA;NA;NA;NA;NA
"22213";"Slurp1";"SLURP1";2;NA;NA;NA;NA;NA;NA
"17189";"P2ry2";"P2RY2";3;NA;NA;NA;NA;NA;NA
"20401";"Reep6";"REEP6";6;NA;NA;NA;NA;NA;NA
"14891";"Mthfd2";"MTHFD2";2;NA;NA;NA;NA;NA;NA
"5588";"Eif2s2";"EIF2S2";2;NA;NA;NA;NA;NA;NA
"11621";"Kank2";"KANK2";7;NA;NA;NA;NA;NA;NA
"5788";"Epha7";"EPHA7";7;NA;NA;NA;NA;NA;NA
"4312";"Cyp39a1";"CYP39A1";7;NA;NA;NA;NA;NA;NA
"11960";"Klhdc7a";"KLHDC7A";6;NA;NA;NA;NA;NA;NA
"21439";"Serpina3i";"SERPINA3";2;2,77734802985576;NA;NA;"up";NA;NA
"187";"Acot9";"ACOT9";2;NA;NA;NA;NA;NA;NA
"28234";"Zfp618";"ZNF618";6;NA;NA;NA;NA;NA;NA
"11619";"Kalrn";"KALRN";3;NA;NA;NA;NA;NA;NA
"6612";"Foxa2";"FOXA2";7;NA;NA;NA;NA;NA;NA
"2740";"Cd48";"CD48";2;NA;NA;NA;NA;NA;NA
"17111";"Osbpl6";"OSBPL6";6;NA;NA;NA;NA;NA;NA
"15032";"Mylk";"MYLK";7;NA;NA;NA;NA;NA;NA
"2344";"Casp3";"CASP3";1;NA;NA;NA;NA;NA;NA
"15586";"Nnt";"NNT";6;NA;NA;NA;NA;NA;NA
"5456";"Eci3";"ECI2";6;NA;NA;NA;NA;NA;NA
"130";"Acad12";"ACAD10";6;NA;NA;NA;NA;NA;NA
"1313";"Astn1";"ASTN1";7;NA;NA;NA;NA;NA;NA
"24321";"Tnfaip8";"TNFAIP8";3;NA;NA;NA;NA;NA;NA
"3459";"Clec2g";"CLEC2A";2;NA;NA;NA;NA;NA;NA
"25349";"Ugt1a7c";"UGT1A10";6;-1,79372242554295;NA;NA;"down";NA;NA
"19581";"Prph";"PRPH";6;NA;NA;NA;NA;NA;NA
"21563";"Sgk1";"SGK1";6;NA;NA;NA;NA;NA;NA
"7317";"Gp1bb";"GP1BB";2;NA;NA;NA;NA;NA;NA
"7401";"Gpr18";"GPR18";2;NA;NA;NA;NA;NA;NA
"6908";"Galnt3";"GALNT3";2;NA;NA;NA;NA;NA;NA
"4463";"Dbf4";"DBF4";2;NA;NA;NA;NA;NA;NA
"22325";"Smtn";"SMTN";7;NA;NA;NA;NA;NA;NA
"6470";"Fgf23";"FGF23";2;NA;NA;NA;NA;NA;NA
"15290";"Ndufa4";"NDUFA4";2;NA;NA;NA;NA;NA;NA
"24466";"Tpm2";"TPM2";7;NA;NA;NA;NA;NA;NA
"5091";"Dmpk";"DMPK";7;NA;NA;NA;NA;NA;NA
"406";"Adra2a";"ADRA2A";6;NA;NA;NA;NA;NA;NA
"2098";"C4b";"C4A";1;NA;NA;NA;NA;NA;NA
"3380";"Cks1b";"CKS1B";2;NA;NA;NA;NA;NA;NA
"5893";"Esr2";"ESR2";7;NA;NA;NA;NA;NA;NA
"20185";"Ramp1";"RAMP1";7;NA;NA;NA;NA;NA;NA
"12940";"Pira2";"LILRA1";2;2,17166053118631;1,95887143476054;1,59220121661871;"up";"up";"up"
"207";"Acsl3";"ACSL3";6;NA;NA;NA;NA;NA;NA
"3539";"Clybl";"CLYBL";6;NA;NA;NA;NA;NA;NA
"12802";"Lce3b";"LCE3B";3;NA;NA;NA;NA;NA;NA
"20322";"Rbms1";"RBMS1";3;NA;NA;NA;NA;NA;NA
"9161";"Ifit1bl2";"IFIT1";7;NA;NA;NA;NA;NA;NA
"26164";"Ybx2";"YBX2";7;NA;NA;NA;NA;NA;NA
"17523";"Pde9a";"PDE9A";2;NA;NA;NA;NA;NA;NA
"15689";"Npy2r";"NPY2R";6;NA;NA;NA;NA;NA;NA
"17677";"Pglyrp4";"PGLYRP4";3;NA;NA;NA;NA;NA;NA
"15926";"Nynrin";"NYNRIN";6;NA;NA;NA;NA;NA;NA
"13369";"Mab21l2";"MAB21L2";7;NA;NA;NA;NA;NA;NA
"3387";"Clca2";"CLCA2";5;NA;NA;NA;NA;NA;NA
"6094";"Fam184b";"FAM184B";6;NA;NA;NA;NA;NA;NA
"13992";"Mgll";"MGLL";7;NA;NA;NA;NA;NA;NA
"1068";"Arf2";"ARF2P";2;NA;NA;NA;NA;NA;NA
"2613";"Ccnb1ip1";"CCNB1IP1";2;NA;NA;NA;NA;NA;NA
"21795";"Slc16a12";"SLC16A12";7;NA;NA;NA;NA;NA;NA
"1962";"1700020L24Rik";"C17orf50";3;NA;NA;NA;NA;NA;NA
"8359";"Hand2";"HAND2";7;NA;NA;NA;NA;NA;NA
"3019";"Cenpa";"CENPA";1;NA;NA;NA;NA;NA;NA
"6953";"Gas6";"GAS6";6;NA;NA;NA;NA;NA;NA
"24966";"Trpm2";"TRPM2";2;NA;NA;NA;NA;NA;NA
"5557";"Ehd2";"EHD2";7;NA;NA;NA;NA;NA;NA
"17343";"Pbx1";"PBX1";6;NA;NA;NA;NA;NA;NA
"22184";"Slfn1";"SLFN12";2;NA;NA;NA;NA;NA;NA
"6013";"Fabp5";"FABP5";2;NA;NA;NA;NA;NA;NA
"20623";"Rmdn3";"RMDN3";2;NA;NA;NA;NA;NA;NA
"20473";"Rftn2";"RFTN2";6;NA;NA;NA;NA;NA;NA
"6548";"Flna";"FLNA";7;NA;NA;NA;NA;NA;NA
"24352";"Tnfsf13b";"TNFSF13B";2;NA;NA;NA;NA;NA;NA
"17967";"Plekhb1";"PLEKHB1";7;NA;NA;NA;NA;NA;NA
"355";"Adgre4";"ADGRE4P";2;NA;NA;NA;NA;NA;NA
"3942";"Crym";"CRYM";7;NA;NA;NA;NA;NA;NA
"1177";"Arl4c";"ARL4C";2;NA;NA;NA;NA;NA;NA
"15074";"Myorg";"MYORG";6;NA;NA;NA;NA;NA;NA
"13583";"Mal";"MAL";7;NA;NA;NA;NA;NA;NA
"5815";"Eps8";"EPS8";2;NA;NA;NA;NA;NA;NA
"15642";"Noxo1";"NOXO1";2;NA;NA;NA;NA;NA;NA
"20643";"Rnase2a";"RNASE2";5;-1,80263190146407;2,46765410849067;NA;"down";"up";NA
"20062";"Rab32";"RAB32";3;NA;NA;NA;NA;NA;NA
"5230";"Dok2";"DOK2";2;NA;NA;NA;NA;NA;NA
"1753";"Bmp8b";"BMP8A";3;NA;NA;NA;NA;NA;NA
"20735";"Rnf24";"RNF24";2;NA;NA;NA;NA;NA;NA
"22533";"Spag16";"SPAG16";3;NA;NA;NA;NA;NA;NA
"25241";"Ube2c";"UBE2C";1;NA;NA;NA;NA;NA;NA
"5653";"Ell3";"ELL3";7;NA;NA;NA;NA;NA;NA
"6816";"Fxyd5";"FXYD5";2;NA;NA;NA;NA;NA;NA
"2737";"Cd44";"CD44";2;NA;NA;NA;NA;NA;NA
"5811";"Eppk1";"EPPK1";7;NA;NA;NA;NA;NA;NA
"6121";"Fam222a";"FAM222A";6;NA;NA;NA;NA;NA;NA
"21466";"Serpinb6b";"SERPINB6";2;NA;NA;NA;NA;NA;NA
"22659";"Spi1";"SPI1";2;NA;NA;NA;NA;NA;NA
"17528";"Pdgfd";"PDGFD";7;NA;NA;NA;NA;NA;NA
"17521";"Pde8a";"PDE8A";6;NA;NA;NA;NA;NA;NA
"20019";"Qsox1";"QSOX1";6;NA;NA;NA;NA;NA;NA
"17300";"Parp12";"PARP12";2;NA;NA;NA;NA;NA;NA
"11519";"Itgav";"ITGAV";3;NA;NA;NA;NA;NA;NA
"498";"Aif1";"AIF1";2;NA;NA;NA;NA;NA;NA
"6833";"Fzd8";"FZD8";6;NA;NA;NA;NA;NA;NA
"19852";"Ptger3";"PTGER3";6;NA;NA;NA;NA;NA;NA
"14422";"Mkx";"MKX";7;NA;NA;NA;NA;NA;NA
"11382";"Insr";"INSR";6;NA;NA;NA;NA;NA;NA
"9083";"Hyi";"HYI";7;NA;NA;NA;NA;NA;NA
"20250";"Rassf1";"RASSF1";2;NA;NA;NA;NA;NA;NA
"3354";"Cip2a";"CIP2A";2;NA;NA;NA;NA;NA;NA
"6267";"Far2";"FAR2";3;NA;NA;NA;NA;NA;NA
"21024";"Rtn1";"RTN1";6;NA;NA;NA;NA;NA;NA
"17249";"Palld";"PALLD";7;NA;NA;NA;NA;NA;NA
"13299";"Lum";"LUM";7;NA;NA;NA;NA;NA;NA
"7246";"Gnao1";"GNAO1";7;NA;NA;NA;NA;NA;NA
"19626";"Prr5l";"PRR5L";2;NA;NA;NA;NA;NA;NA
"17486";"Pdcd1lg2";"PDCD1LG2";2;NA;NA;NA;NA;NA;NA
"2652";"Ccrl2";"CCRL2";1;NA;NA;NA;NA;NA;NA
"24108";"Tmem181a";"TMEM181";3;NA;NA;NA;NA;NA;NA
"2353";"Casq2";"CASQ2";7;NA;NA;NA;NA;NA;NA
"18031";"Plscr4";"PLSCR4";7;NA;NA;NA;NA;NA;NA
"5339";"Dtx3l";"DTX3L";1;NA;NA;NA;NA;NA;NA
"20384";"Rdh9";"RDH16";1;NA;NA;NA;NA;NA;NA
"8398";"Hbb-bt";"HBB";6;NA;NA;2,44774624496963;NA;NA;"up"
"14773";"Ms4a2";"MS4A2";1;NA;NA;NA;NA;NA;NA
"9041";"Hspb8";"HSPB8";7;NA;NA;NA;NA;NA;NA
"20490";"Rgmb";"RGMB";6;NA;NA;NA;NA;NA;NA
"21102";"Saa2";"SAA1";2;6,40196645575406;7,72522891564117;6,85941536958139;"up";"up";"up"
"6648";"Foxn3";"FOXN3";6;NA;NA;NA;NA;NA;NA
"6598";"Fnip2";"FNIP2";6;NA;NA;NA;NA;NA;NA
"19722";"Psd";"PSD";6;NA;NA;NA;NA;NA;NA
"26102";"Wscd2";"WSCD2";7;NA;NA;NA;NA;NA;NA
"23640";"Tcn2";"TCN2";6;NA;NA;NA;NA;NA;NA
"22867";"Srxn1";"SRXN1";3;NA;NA;NA;NA;NA;NA
"7585";"Gstk1";"GSTK1";6;NA;NA;NA;NA;NA;NA
